,Unnamed: 0,Work_Year,Experience_Level,Employment_Type,Job_Title,Salary,Salary_Currency,Remote_Ratio,Company_Size
6482,10592,2023,Mid-Level,Full-Time,Machine Learning Engineer,150450,USD,100,Medium
6483,10593,2023,Entry-Level,Full-Time,Data Scientist,51919,USD,100,Large
6484,10602,2023,Mid-Level,Full-Time,Data Scientist,93918,USD,100,Medium
6485,10603,2023,Mid-Level,Full-Time,Data Scientist,51962,USD,100,Medium
6486,10608,2023,Senior-Level,Full-Time,Machine Learning Engineer,257000,USD,0,Medium
6487,10610,2023,Senior-Level,Full-Time,Data Engineer,222000,USD,100,Medium
6488,10613,2023,Senior-Level,Full-Time,Data Scientist,133200,USD,100,Medium
6489,10616,2023,Senior-Level,Full-Time,Data Engineer,221000,USD,0,Medium
6490,10617,2023,Senior-Level,Full-Time,Data Engineer,147000,USD,0,Medium
6491,10624,2023,Senior-Level,Full-Time,Machine Learning Engineer,304000,USD,100,Medium
6492,10626,2023,Mid-Level,Full-Time,Big Data Engineer,48456,USD,100,Medium
6493,10633,2023,Mid-Level,Full-Time,Research Scientist,202769,USD,0,Medium
6494,10634,2023,Mid-Level,Full-Time,Research Scientist,106378,USD,0,Medium
6495,10636,2023,Senior-Level,Full-Time,Data Engineer,183600,USD,0,Medium
6496,10637,2023,Mid-Level,Full-Time,Data Specialist,130000,USD,0,Medium
6497,10641,2023,Senior-Level,Full-Time,Data Analytics Manager,160000,USD,100,Medium
6498,10642,2023,Senior-Level,Full-Time,Data Analytics Manager,120000,USD,100,Medium
6499,10643,2023,Senior-Level,Full-Time,Machine Learning Engineer,289076,USD,0,Medium
6500,10644,2023,Senior-Level,Full-Time,Machine Learning Engineer,202353,USD,0,Medium
6501,10651,2023,Senior-Level,Full-Time,Data Scientist,157750,USD,100,Medium
6502,10652,2023,Senior-Level,Full-Time,Data Scientist,104650,USD,100,Medium
6503,10653,2023,Mid-Level,Full-Time,Data Scientist,180000,USD,100,Medium
6504,10655,2023,Executive-Level,Full-Time,Data Scientist,200000,USD,0,Medium
6505,10657,2023,Mid-Level,Full-Time,Lead Data Analyst,68000,USD,0,Large
6506,10658,2023,Entry-Level,Full-Time,BI Data Engineer,60000,USD,100,Medium
6507,10671,2023,Entry-Level,Full-Time,Research Engineer,155000,USD,0,Medium
6508,10672,2023,Entry-Level,Full-Time,Research Engineer,125000,USD,0,Medium
6509,10674,2023,Senior-Level,Full-Time,Machine Learning Engineer,181000,USD,0,Medium
6510,10675,2023,Senior-Level,Full-Time,Data Scientist,252000,USD,0,Medium
6511,10676,2023,Senior-Level,Full-Time,Data Scientist,154000,USD,0,Medium
6512,10677,2023,Executive-Level,Full-Time,Data Architect,180000,USD,0,Medium
6513,10678,2023,Executive-Level,Full-Time,Data Architect,155000,USD,0,Medium
6514,10691,2023,Entry-Level,Full-Time,Data Analyst,64200,USD,100,Medium
6515,10692,2023,Entry-Level,Full-Time,Data Analyst,56100,USD,100,Medium
6516,10699,2023,Mid-Level,Full-Time,Data Manager,135000,USD,0,Medium
6517,10703,2023,Senior-Level,Full-Time,Data Scientist,171250,USD,0,Medium
6518,10704,2023,Senior-Level,Full-Time,Data Scientist,113750,USD,0,Medium
6519,10709,2023,Senior-Level,Full-Time,Data Analyst,153600,USD,0,Medium
6520,10710,2023,Senior-Level,Full-Time,Data Analyst,100500,USD,0,Medium
6521,10715,2023,Mid-Level,Full-Time,Data Analyst,182500,USD,0,Medium
6522,10716,2023,Mid-Level,Full-Time,Data Analyst,121500,USD,0,Medium
6523,10717,2023,Senior-Level,Full-Time,Data Engineer,203100,USD,0,Medium
6524,10718,2023,Senior-Level,Full-Time,Data Engineer,114500,USD,0,Medium
6525,10723,2023,Entry-Level,Full-Time,Data Engineer,92700,USD,100,Medium
6526,10731,2023,Mid-Level,Full-Time,Data Architect,167500,USD,0,Medium
6527,10732,2023,Mid-Level,Full-Time,Data Architect,106500,USD,0,Medium
6528,10737,2022,Entry-Level,Full-Time,Data Engineer,61378,USD,100,Large
6529,10738,2023,Executive-Level,Full-Time,Data Engineer,286000,USD,100,Medium
6530,10739,2023,Executive-Level,Full-Time,Data Engineer,207000,USD,100,Medium
6531,10743,2023,Senior-Level,Full-Time,Data Engineer,178600,USD,0,Medium
6532,10746,2023,Mid-Level,Full-Time,Machine Learning Scientist,230000,USD,0,Medium
6533,10747,2023,Mid-Level,Full-Time,Machine Learning Scientist,220000,USD,0,Medium
6534,10750,2023,Mid-Level,Full-Time,Research Scientist,210000,USD,100,Medium
6535,10751,2023,Mid-Level,Full-Time,Research Scientist,151800,USD,100,Medium
6536,10754,2023,Senior-Level,Full-Time,Data Scientist,317070,USD,0,Medium
6537,10755,2023,Senior-Level,Full-Time,Data Scientist,170730,USD,0,Medium
6538,10758,2023,Entry-Level,Full-Time,Business Data Analyst,21536,USD,0,Medium
6539,10759,2023,Senior-Level,Full-Time,AI Developer,108000,USD,0,Medium
6540,10760,2023,Senior-Level,Full-Time,AI Developer,60000,USD,0,Medium
6541,10761,2023,Mid-Level,Full-Time,MLOps Engineer,134000,USD,100,Medium
6542,10762,2023,Mid-Level,Full-Time,MLOps Engineer,124000,USD,100,Medium
6543,10770,2023,Senior-Level,Full-Time,Data Engineer,124500,USD,0,Medium
6544,10773,2023,Senior-Level,Full-Time,Data Analyst,175000,USD,0,Medium
6545,10775,2023,Senior-Level,Full-Time,Data Analyst,148700,USD,0,Medium
6546,10776,2023,Senior-Level,Full-Time,Data Analyst,125600,USD,0,Medium
6547,10782,2023,Entry-Level,Full-Time,Research Engineer,120000,USD,0,Medium
6548,10783,2023,Senior-Level,Full-Time,Data Analyst,185000,USD,100,Medium
6549,10784,2023,Senior-Level,Full-Time,Data Analyst,120250,USD,100,Medium
6550,10786,2023,Senior-Level,Full-Time,Data Scientist,183000,USD,100,Medium
6551,10788,2023,Senior-Level,Full-Time,Data Architect,125000,USD,100,Medium
6552,10793,2023,Mid-Level,Full-Time,Machine Learning Engineer,135000,USD,50,Large
6553,10803,2023,Mid-Level,Full-Time,Data Engineer,143865,USD,0,Medium
6554,10804,2023,Mid-Level,Full-Time,Data Engineer,115092,USD,0,Medium
6555,10806,2023,Mid-Level,Full-Time,Machine Learning Engineer,90000,USD,0,Medium
6556,10807,2023,Senior-Level,Full-Time,Data Scientist,173000,USD,100,Medium
6557,10808,2023,Senior-Level,Full-Time,Data Scientist,132000,USD,100,Medium
6558,10809,2023,Senior-Level,Full-Time,Data Analyst,208049,USD,0,Medium
6559,10810,2023,Senior-Level,Full-Time,Data Analyst,128500,USD,0,Medium
6560,10817,2023,Mid-Level,Full-Time,Data Engineer,149600,USD,0,Medium
6561,10818,2023,Mid-Level,Full-Time,Data Engineer,102000,USD,0,Medium
6562,10820,2023,Executive-Level,Full-Time,Data Scientist,100000,USD,0,Medium
6563,10821,2023,Senior-Level,Full-Time,Data Analyst,190000,USD,100,Medium
6564,10825,2023,Mid-Level,Full-Time,Data Scientist,96912,USD,0,Medium
6565,10826,2023,Mid-Level,Full-Time,Data Scientist,80760,USD,0,Medium
6566,10829,2023,Mid-Level,Full-Time,Data Engineer,151000,USD,0,Medium
6567,10839,2023,Entry-Level,Full-Time,Applied Machine Learning Scientist,43072,USD,50,Medium
6568,10842,2023,Mid-Level,Full-Time,Data Analyst,154000,USD,0,Medium
6569,10843,2023,Mid-Level,Full-Time,Data Analyst,143000,USD,0,Medium
6570,10844,2023,Mid-Level,Full-Time,Data Scientist,81762,USD,0,Medium
6571,10846,2023,Entry-Level,Full-Time,Data Scientist,190000,USD,0,Medium
6572,10847,2023,Entry-Level,Full-Time,Data Scientist,120000,USD,0,Medium
6573,10850,2023,Mid-Level,Full-Time,Data Scientist,113208,USD,0,Medium
6574,10853,2023,Senior-Level,Full-Time,Data Engineer,111000,USD,0,Medium
6575,10854,2023,Executive-Level,Full-Time,Data Engineer,265000,USD,0,Medium
6576,10855,2023,Executive-Level,Full-Time,Data Engineer,235000,USD,0,Medium
6577,10857,2022,Mid-Level,Full-Time,Data Scientist,75376,USD,100,Medium
6578,10860,2023,Mid-Level,Full-Time,Data Engineer,75000,USD,100,Medium
6579,10861,2023,Mid-Level,Full-Time,Data Engineer,60400,USD,100,Medium
6580,10868,2022,Senior-Level,Full-Time,Lead Data Scientist,176595,USD,100,Large
6581,10869,2023,Mid-Level,Full-Time,Data Scientist,60301,USD,100,Medium
6582,10870,2023,Mid-Level,Full-Time,Data Analyst,83500,USD,100,Medium
6583,10871,2023,Mid-Level,Full-Time,Data Analyst,52500,USD,100,Medium
6584,10872,2023,Senior-Level,Full-Time,Data Scientist,201036,USD,0,Medium
6585,10873,2023,Senior-Level,Full-Time,Data Scientist,134024,USD,0,Medium
6586,10876,2023,Entry-Level,Full-Time,Data Engineer,62000,USD,100,Medium
6587,10877,2023,Entry-Level,Full-Time,Data Engineer,58000,USD,100,Medium
6588,10878,2023,Senior-Level,Full-Time,Data Scientist,172000,USD,0,Medium
6589,10879,2023,Senior-Level,Full-Time,Data Scientist,115000,USD,0,Medium
6590,10880,2023,Entry-Level,Full-Time,Data Engineer,125000,USD,0,Medium
6591,10881,2023,Entry-Level,Full-Time,Data Engineer,90000,USD,0,Medium
6592,10888,2023,Senior-Level,Full-Time,Data Engineer,139500,USD,0,Medium
6593,10889,2023,Senior-Level,Full-Time,Data Engineer,109400,USD,0,Medium
6594,10892,2023,Mid-Level,Full-Time,Data Engineer,145000,USD,0,Medium
6595,10898,2023,Senior-Level,Full-Time,Data Scientist,239748,USD,0,Medium
6596,10899,2023,Senior-Level,Full-Time,Data Scientist,159832,USD,0,Medium
6597,10900,2023,Senior-Level,Full-Time,Data Scientist,186300,USD,100,Medium
6598,10901,2023,Senior-Level,Full-Time,Data Scientist,102500,USD,100,Medium
6599,10906,2023,Senior-Level,Full-Time,Data Architect,149040,USD,100,Medium
6600,10907,2023,Senior-Level,Full-Time,Data Architect,113900,USD,100,Medium
6601,10908,2023,Senior-Level,Full-Time,Data Engineer,153600,USD,100,Medium
6602,10909,2023,Senior-Level,Full-Time,Data Engineer,106800,USD,100,Medium
6603,10910,2023,Senior-Level,Full-Time,Data Engineer,172600,USD,100,Medium
6604,10911,2023,Senior-Level,Full-Time,Data Engineer,107900,USD,100,Medium
6605,10912,2023,Senior-Level,Full-Time,Data Analyst,180180,USD,0,Medium
6606,10913,2023,Senior-Level,Full-Time,Data Analyst,106020,USD,0,Medium
6607,10914,2023,Senior-Level,Full-Time,Data Architect,376080,USD,100,Medium
6608,10915,2023,Senior-Level,Full-Time,Data Architect,213120,USD,100,Medium
6609,10918,2023,Senior-Level,Full-Time,Data Analyst,206500,USD,100,Medium
6610,10919,2023,Senior-Level,Full-Time,Data Analyst,121600,USD,100,Medium
6611,10924,2023,Senior-Level,Full-Time,Cloud Database Engineer,170000,USD,100,Large
6612,10925,2023,Senior-Level,Full-Time,Applied Machine Learning Scientist,90000,USD,100,Large
6613,10926,2023,Entry-Level,Full-Time,Data Analyst,95000,USD,100,Medium
6614,10927,2023,Entry-Level,Full-Time,Data Analyst,70000,USD,100,Medium
6615,10935,2023,Senior-Level,Full-Time,Machine Learning Engineer,120000,USD,100,Medium
6616,10937,2023,Senior-Level,Full-Time,Research Engineer,175000,USD,0,Medium
6617,10938,2023,Mid-Level,Full-Time,Data Analyst,206000,USD,0,Medium
6618,10942,2023,Senior-Level,Full-Time,Data Manager,65000,USD,0,Medium
6619,10943,2023,Senior-Level,Full-Time,Data Manager,48000,USD,0,Medium
6620,10947,2023,Senior-Level,Full-Time,Analytics Engineer,87000,USD,0,Medium
6621,10954,2023,Mid-Level,Full-Time,Data Scientist,145000,USD,0,Medium
6622,10958,2023,Entry-Level,Full-Time,Data Engineer,115100,USD,0,Medium
6623,10959,2023,Entry-Level,Full-Time,Data Engineer,73900,USD,0,Medium
6624,10971,2023,Mid-Level,Full-Time,Data Engineer,59749,USD,100,Medium
6625,10978,2023,Mid-Level,Full-Time,Financial Data Analyst,130000,USD,100,Large
6626,10979,2023,Senior-Level,Full-Time,Data Scientist,205000,USD,0,Medium
6627,10983,2023,Senior-Level,Full-Time,Research Scientist,141288,USD,0,Medium
6628,10984,2023,Senior-Level,Full-Time,Research Scientist,94192,USD,0,Medium
6629,10985,2023,Senior-Level,Full-Time,Data Infrastructure Engineer,184000,USD,100,Medium
6630,10986,2023,Senior-Level,Full-Time,Data Infrastructure Engineer,143000,USD,100,Medium
6631,10993,2023,Mid-Level,Full-Time,ML Engineer,160000,USD,0,Medium
6632,10994,2023,Mid-Level,Full-Time,ML Engineer,147000,USD,0,Medium
6633,11000,2023,Mid-Level,Full-Time,Data Scientist,16866,USD,100,Large
6634,11001,2023,Entry-Level,Full-Time,AI Programmer,70000,USD,0,Large
6635,11002,2023,Entry-Level,Full-Time,AI Developer,80000,USD,50,Medium
6636,11003,2023,Mid-Level,Full-Time,Lead Data Analyst,18071,USD,50,Large
6637,11010,2023,Executive-Level,Full-Time,Data Engineer,210914,USD,100,Medium
6638,11011,2023,Executive-Level,Full-Time,Data Engineer,116704,USD,100,Medium
6639,11018,2023,Mid-Level,Full-Time,Analytics Engineer,185700,USD,0,Medium
6640,11019,2023,Mid-Level,Full-Time,Analytics Engineer,165000,USD,0,Medium
6641,11024,2023,Senior-Level,Full-Time,Data Operations Engineer,193000,USD,100,Medium
6642,11025,2023,Senior-Level,Full-Time,Data Operations Engineer,136850,USD,100,Medium
6643,11026,2023,Senior-Level,Full-Time,Machine Learning Engineer,139500,USD,0,Medium
6644,11027,2023,Senior-Level,Full-Time,Machine Learning Engineer,109400,USD,0,Medium
6645,11028,2023,Senior-Level,Full-Time,Data Engineer,276000,USD,100,Medium
6646,11030,2023,Mid-Level,Full-Time,Data Scientist,59224,USD,0,Medium
6647,11031,2023,Mid-Level,Full-Time,Data Scientist,48456,USD,0,Medium
6648,11032,2023,Mid-Level,Full-Time,Data Engineer,75376,USD,100,Medium
6649,11033,2023,Mid-Level,Full-Time,Data Engineer,48456,USD,100,Medium
6650,11034,2023,Senior-Level,Full-Time,Machine Learning Engineer,202517,USD,0,Medium
6651,11035,2023,Senior-Level,Full-Time,Machine Learning Engineer,104781,USD,0,Medium
6652,11036,2023,Senior-Level,Full-Time,Data Engineer,141762,USD,0,Medium
6653,11037,2023,Senior-Level,Full-Time,Data Engineer,104781,USD,0,Medium
6654,11040,2022,Senior-Level,Full-Time,BI Developer,130000,USD,100,Large
6655,11041,2021,Mid-Level,Full-Time,Data Science Lead,150000,USD,100,Medium
6656,11045,2023,Senior-Level,Full-Time,ML Engineer,110000,USD,100,Medium
6657,11047,2023,Senior-Level,Full-Time,Analytics Engineer,130000,USD,100,Medium
6658,11052,2023,Senior-Level,Full-Time,Machine Learning Engineer,163800,USD,0,Medium
6659,11053,2023,Senior-Level,Full-Time,Machine Learning Engineer,126000,USD,0,Medium
6660,11055,2023,Mid-Level,Full-Time,Data Scientist,106250,USD,0,Medium
6661,11062,2023,Executive-Level,Full-Time,Data Engineer,167500,USD,0,Medium
6662,11063,2023,Executive-Level,Full-Time,Data Engineer,106500,USD,0,Medium
6663,11066,2023,Senior-Level,Full-Time,Data Analyst,250000,USD,100,Medium
6664,11067,2023,Senior-Level,Full-Time,Data Analyst,138000,USD,100,Medium
6665,11068,2023,Mid-Level,Full-Time,Data Analyst,130000,USD,100,Medium
6666,11070,2023,Senior-Level,Full-Time,Deep Learning Researcher,123832,USD,0,Large
6667,11075,2023,Mid-Level,Full-Time,Data Science Manager,104500,USD,0,Medium
6668,11076,2023,Mid-Level,Full-Time,Data Science Manager,70000,USD,0,Medium
6669,11077,2023,Mid-Level,Full-Time,Data Science Consultant,90000,USD,0,Medium
6670,11078,2023,Mid-Level,Full-Time,Data Science Consultant,70000,USD,0,Medium
6671,11084,2023,Mid-Level,Full-Time,Research Scientist,125000,USD,100,Medium
6672,11085,2023,Senior-Level,Full-Time,Data Analyst,127000,USD,100,Medium
6673,11087,2023,Senior-Level,Full-Time,Data Scientist,210550,USD,0,Medium
6674,11088,2023,Senior-Level,Full-Time,Data Scientist,153300,USD,0,Medium
6675,11089,2023,Mid-Level,Full-Time,Data Scientist,200000,USD,100,Medium
6676,11091,2023,Senior-Level,Full-Time,Data Analyst,161500,USD,100,Medium
6677,11092,2023,Senior-Level,Full-Time,Data Analyst,119500,USD,100,Medium
6678,11097,2023,Senior-Level,Full-Time,Data Analytics Specialist,105000,USD,0,Medium
6679,11098,2023,Senior-Level,Full-Time,Data Analytics Specialist,85000,USD,0,Medium
6680,11099,2023,Senior-Level,Full-Time,Research Scientist,215000,USD,0,Medium
6681,11100,2023,Senior-Level,Full-Time,Research Scientist,146300,USD,0,Medium
6682,11101,2023,Entry-Level,Full-Time,AI Developer,215360,USD,100,Large
6683,11104,2023,Senior-Level,Full-Time,Machine Learning Engineer,153400,USD,0,Medium
6684,11105,2023,Senior-Level,Full-Time,Machine Learning Engineer,122700,USD,0,Medium
6685,11109,2023,Senior-Level,Full-Time,Data Scientist,123900,USD,100,Medium
6686,11110,2023,Mid-Level,Full-Time,Research Scientist,340000,USD,100,Medium
6687,11111,2023,Mid-Level,Full-Time,Research Scientist,150000,USD,100,Medium
6688,11116,2023,Mid-Level,Full-Time,Data Scientist,64608,USD,50,Medium
6689,11117,2023,Senior-Level,Full-Time,Data Analyst,185900,USD,0,Medium
6690,11118,2023,Senior-Level,Full-Time,Data Analyst,121700,USD,0,Medium
6691,11121,2023,Senior-Level,Freelance,Software Data Engineer,50000,USD,50,Medium
6692,11122,2023,Entry-Level,Full-Time,Data Analyst,100000,USD,100,Large
6693,11125,2023,Executive-Level,Full-Time,Data Engineer,310000,USD,100,Medium
6694,11126,2023,Executive-Level,Full-Time,Data Engineer,239000,USD,100,Medium
6695,11129,2023,Entry-Level,Full-Time,Data Analyst,150000,USD,0,Medium
6696,11131,2023,Senior-Level,Full-Time,Data Scientist,149076,USD,0,Medium
6697,11132,2023,Senior-Level,Full-Time,Data Scientist,82365,USD,0,Medium
6698,11146,2023,Senior-Level,Full-Time,Data Analyst,85500,USD,0,Medium
6699,11154,2023,Mid-Level,Full-Time,Data Scientist,97750,USD,100,Medium
6700,11161,2023,Mid-Level,Full-Time,Data Scientist,116990,USD,100,Medium
6701,11162,2023,Mid-Level,Full-Time,Data Scientist,82920,USD,100,Medium
6702,11165,2023,Mid-Level,Full-Time,Machine Learning Scientist,200000,USD,0,Small
6703,11166,2023,Mid-Level,Full-Time,Machine Learning Scientist,125000,USD,0,Small
6704,11171,2023,Senior-Level,Full-Time,Data Manager,155000,USD,0,Medium
6705,11172,2023,Senior-Level,Full-Time,Data Manager,140000,USD,0,Medium
6706,11173,2023,Mid-Level,Full-Time,Machine Learning Infrastructure Engineer,205920,USD,0,Medium
6707,11174,2023,Mid-Level,Full-Time,Machine Learning Infrastructure Engineer,171600,USD,0,Medium
6708,11175,2023,Senior-Level,Full-Time,Data Engineer,121500,USD,100,Medium
6709,11176,2023,Senior-Level,Full-Time,Data Engineer,78000,USD,100,Medium
6710,11178,2023,Mid-Level,Full-Time,Data Engineer,116000,USD,0,Medium
6711,11181,2023,Mid-Level,Full-Time,Data Analyst,81762,USD,100,Medium
6712,11182,2023,Mid-Level,Full-Time,Data Analyst,45346,USD,100,Medium
6713,11183,2023,Senior-Level,Full-Time,Data Analyst,180000,USD,0,Medium
6714,11197,2023,Mid-Level,Full-Time,Data Engineer,132076,USD,0,Medium
6715,11198,2023,Mid-Level,Full-Time,Data Engineer,106919,USD,0,Medium
6716,11233,2023,Entry-Level,Full-Time,Data Analyst,30000,USD,50,Medium
6717,11234,2023,Mid-Level,Full-Time,Research Scientist,185000,USD,0,Medium
6718,11235,2023,Mid-Level,Full-Time,Research Scientist,125000,USD,0,Medium
6719,11236,2022,Entry-Level,Part-Time,Data Analyst,34320,USD,100,Small
6720,11237,2023,Senior-Level,Full-Time,Head of Data,75376,USD,100,Large
6721,11238,2022,Executive-Level,Full-Time,Data Science Manager,106000,USD,0,Large
6722,11241,2023,Senior-Level,Full-Time,Data Analyst,122000,USD,100,Medium
6723,11242,2023,Senior-Level,Full-Time,Data Analyst,93800,USD,100,Medium
6724,11243,2023,Senior-Level,Full-Time,Data Science Manager,150000,USD,100,Medium
6725,11244,2023,Senior-Level,Full-Time,Data Science Manager,90000,USD,100,Medium
6726,11247,2023,Entry-Level,Full-Time,Computer Vision Engineer,220000,USD,0,Medium
6727,11248,2023,Senior-Level,Full-Time,BI Data Analyst,72146,USD,100,Medium
6728,11249,2023,Entry-Level,Full-Time,AI Developer,64608,USD,0,Medium
6729,11252,2023,Senior-Level,Full-Time,Data Analyst,15661,USD,100,Small
6730,11261,2023,Mid-Level,Full-Time,Data Scientist,40000,USD,50,Large
6731,11273,2023,Senior-Level,Full-Time,Data Analyst,152380,USD,0,Medium
6732,11274,2023,Senior-Level,Full-Time,Data Analyst,121904,USD,0,Medium
6733,11279,2023,Senior-Level,Full-Time,Data Architect,168400,USD,0,Medium
6734,11280,2023,Senior-Level,Full-Time,Data Architect,105200,USD,0,Medium
6735,11281,2023,Senior-Level,Full-Time,Machine Learning Engineer,128280,USD,0,Medium
6736,11282,2023,Senior-Level,Full-Time,Machine Learning Engineer,106900,USD,0,Medium
6737,11283,2022,Senior-Level,Full-Time,Lead Data Scientist,192000,USD,100,Large
6738,11286,2023,Senior-Level,Full-Time,Research Engineer,107680,USD,100,Small
6739,11287,2023,Senior-Level,Full-Time,Research Engineer,86144,USD,100,Small
6740,11294,2023,Senior-Level,Full-Time,Data Analyst,170500,USD,100,Medium
6741,11296,2023,Senior-Level,Full-Time,Data Manager,75506,USD,0,Medium
6742,11297,2023,Senior-Level,Full-Time,Data Manager,56273,USD,0,Medium
6743,11298,2023,Executive-Level,Full-Time,Head of Data Science,165912,USD,0,Medium
6744,11299,2023,Executive-Level,Full-Time,Head of Data Science,131939,USD,0,Medium
6745,11300,2023,Senior-Level,Full-Time,Data Engineer,80000,USD,0,Medium
6746,11301,2023,Senior-Level,Full-Time,Data Engineer,65000,USD,0,Medium
6747,11302,2023,Senior-Level,Full-Time,Data Engineer,124740,USD,0,Medium
6748,11303,2023,Senior-Level,Full-Time,Data Engineer,65488,USD,0,Medium
6749,11304,2023,Senior-Level,Full-Time,Data Quality Analyst,72200,USD,0,Medium
6750,11305,2023,Senior-Level,Full-Time,Data Quality Analyst,64980,USD,0,Medium
6751,11308,2023,Senior-Level,Full-Time,Data Analyst,179975,USD,100,Medium
6752,11309,2023,Senior-Level,Full-Time,Data Analyst,86466,USD,100,Medium
6753,11318,2023,Senior-Level,Full-Time,Data Science Manager,175000,USD,0,Medium
6754,11319,2023,Senior-Level,Full-Time,Data Science Manager,120000,USD,0,Medium
6755,11320,2023,Senior-Level,Full-Time,Data Analyst,230000,USD,0,Medium
6756,11325,2023,Senior-Level,Full-Time,Data Manager,120000,USD,0,Medium
6757,11326,2023,Senior-Level,Full-Time,Machine Learning Infrastructure Engineer,205920,USD,0,Medium
6758,11327,2023,Senior-Level,Full-Time,Machine Learning Infrastructure Engineer,171600,USD,0,Medium
6759,11330,2023,Senior-Level,Full-Time,Data Engineer,265000,USD,0,Medium
6760,11332,2023,Mid-Level,Full-Time,Applied Machine Learning Engineer,130000,USD,0,Medium
6761,11333,2022,Entry-Level,Full-Time,Data Scientist,168000,USD,100,Medium
6762,11334,2023,Mid-Level,Full-Time,AI Scientist,38765,USD,50,Large
6763,11339,2023,Senior-Level,Full-Time,Data Engineer,167580,USD,0,Medium
6764,11340,2023,Senior-Level,Full-Time,Data Engineer,87980,USD,0,Medium
6765,11347,2023,Senior-Level,Full-Time,Data Engineer,104000,USD,100,Medium
6766,11348,2023,Senior-Level,Full-Time,Data Engineer,65000,USD,100,Medium
6767,11349,2023,Senior-Level,Full-Time,Research Engineer,230000,USD,0,Medium
6768,11351,2023,Senior-Level,Full-Time,Machine Learning Engineer,269000,USD,100,Medium
6769,11353,2023,Senior-Level,Full-Time,Analytics Engineer,197000,USD,0,Medium
6770,11354,2023,Senior-Level,Full-Time,Analytics Engineer,106000,USD,0,Medium
6771,11355,2023,Mid-Level,Full-Time,Deep Learning Engineer,150000,USD,100,Medium
6772,11356,2023,Mid-Level,Full-Time,Deep Learning Engineer,100000,USD,100,Medium
6773,11357,2023,Senior-Level,Full-Time,Data Engineer,290000,USD,100,Medium
6774,11359,2023,Senior-Level,Full-Time,Data Engineer,192000,USD,0,Medium
6775,11360,2023,Senior-Level,Full-Time,Data Engineer,172800,USD,0,Medium
6776,11361,2023,Senior-Level,Full-Time,Data Scientist,300240,USD,0,Medium
6777,11362,2023,Senior-Level,Full-Time,Data Scientist,200160,USD,0,Medium
6778,11366,2023,Senior-Level,Full-Time,Analytics Engineer,140000,USD,0,Medium
6779,11367,2023,Senior-Level,Full-Time,Data Manager,169000,USD,0,Medium
6780,11368,2023,Senior-Level,Full-Time,Data Manager,100000,USD,0,Medium
6781,11371,2023,Mid-Level,Full-Time,Data Engineer,119498,USD,100,Large
6782,11372,2023,Senior-Level,Full-Time,Data Analyst,110000,USD,100,Small
6783,11373,2023,Senior-Level,Full-Time,Data Analyst,80000,USD,100,Small
6784,11374,2023,Entry-Level,Full-Time,Data Analyst,55000,USD,0,Medium
6785,11375,2023,Entry-Level,Full-Time,Data Analyst,48000,USD,0,Medium
6786,11378,2023,Senior-Level,Full-Time,Data Engineer,137500,USD,100,Medium
6787,11379,2023,Senior-Level,Full-Time,Data Engineer,81500,USD,100,Medium
6788,11382,2021,Mid-Level,Full-Time,AI Scientist,30000,USD,0,Small
6789,11383,2023,Senior-Level,Full-Time,Machine Learning Engineer,186000,USD,100,Medium
6790,11384,2023,Senior-Level,Full-Time,Machine Learning Engineer,153088,USD,100,Medium
6791,11385,2023,Mid-Level,Full-Time,Data Infrastructure Engineer,190000,USD,100,Medium
6792,11386,2023,Mid-Level,Full-Time,Data Infrastructure Engineer,160000,USD,100,Medium
6793,11389,2023,Mid-Level,Full-Time,Data Infrastructure Engineer,190000,USD,0,Medium
6794,11390,2023,Mid-Level,Full-Time,Data Infrastructure Engineer,183310,USD,0,Medium
6795,11398,2023,Senior-Level,Full-Time,Data Engineer,66000,USD,100,Medium
6796,11399,2023,Mid-Level,Full-Time,Machine Learning Engineer,148500,USD,0,Medium
6797,11400,2023,Mid-Level,Full-Time,Machine Learning Engineer,126277,USD,0,Medium
6798,11401,2023,Senior-Level,Full-Time,Data Architect,228000,USD,0,Medium
6799,11403,2023,Senior-Level,Full-Time,Machine Learning Software Engineer,180000,USD,0,Medium
6800,11404,2023,Senior-Level,Full-Time,Machine Learning Software Engineer,90000,USD,0,Medium
6801,11409,2023,Senior-Level,Full-Time,Machine Learning Software Engineer,272000,USD,0,Medium
6802,11410,2023,Senior-Level,Full-Time,Machine Learning Software Engineer,170000,USD,0,Medium
6803,11413,2023,Senior-Level,Full-Time,Data Engineer,259000,USD,100,Medium
6804,11427,2023,Mid-Level,Full-Time,Data Analyst,113208,USD,0,Medium
6805,11431,2023,Senior-Level,Full-Time,Data Science Lead,247500,USD,0,Medium
6806,11432,2023,Senior-Level,Full-Time,Data Science Lead,172200,USD,0,Medium
6807,11439,2023,Senior-Level,Full-Time,Machine Learning Infrastructure Engineer,107680,USD,100,Medium
6808,11440,2023,Senior-Level,Full-Time,Machine Learning Infrastructure Engineer,75376,USD,100,Medium
6809,11449,2023,Senior-Level,Full-Time,Machine Learning Engineer,288000,USD,100,Medium
6810,11455,2023,Mid-Level,Full-Time,Data Science Lead,75472,USD,0,Medium
6811,11456,2023,Mid-Level,Full-Time,Data Science Lead,62894,USD,0,Medium
6812,11457,2023,Senior-Level,Full-Time,Data Scientist,215050,USD,100,Medium
6813,11459,2023,Senior-Level,Full-Time,Data Architect,198000,USD,100,Medium
