,Work_Year,Experience_Level,Employment_Type,Job_Title,Salary,Salary_Currency,Remote_Ratio,Company_Size
9415,2023,Mid-Level,Full-Time,Data Architect,65000,GBP,0,Medium
9418,2023,Senior-Level,Full-Time,Data Engineer,285000,USD,0,Medium
9420,2023,Entry-Level,Full-Time,Computer Vision Engineer,90000,USD,100,Medium
9425,2023,Mid-Level,Full-Time,Machine Learning Engineer,237400,USD,0,Medium
9426,2023,Mid-Level,Full-Time,Machine Learning Engineer,158200,USD,0,Medium
9429,2023,Senior-Level,Full-Time,ML Engineer,192000,USD,100,Medium
9430,2023,Senior-Level,Full-Time,ML Engineer,164000,USD,100,Medium
9431,2023,Senior-Level,Full-Time,Business Intelligence Engineer,150000,USD,0,Medium
9432,2023,Senior-Level,Full-Time,Business Intelligence Engineer,141000,USD,0,Medium
9437,2023,Senior-Level,Full-Time,Analytics Engineer,267000,USD,0,Medium
9439,2023,Senior-Level,Full-Time,Research Scientist,147100,USD,0,Medium
9440,2023,Senior-Level,Full-Time,Research Scientist,90700,USD,0,Medium
9442,2023,Senior-Level,Full-Time,Data Analyst,72000,USD,100,Medium
9451,2023,Entry-Level,Full-Time,Cloud Data Engineer,144000,GBP,100,Large
9452,2023,Senior-Level,Full-Time,Data Scientist,240000,USD,0,Small
9453,2023,Senior-Level,Full-Time,Data Scientist,142000,USD,0,Small
9454,2023,Mid-Level,Contract,Machine Learning Engineer,180000,USD,100,Small
9455,2023,Mid-Level,Contract,Machine Learning Engineer,105000,USD,100,Small
9457,2023,Entry-Level,Full-Time,Data Analyst,60000,USD,100,Medium
9458,2023,Senior-Level,Full-Time,Machine Learning Engineer,268000,USD,100,Medium
9460,2023,Mid-Level,Full-Time,Analytics Engineer,144628,USD,0,Medium
9461,2023,Mid-Level,Full-Time,Analytics Engineer,115702,USD,0,Medium
9462,2023,Senior-Level,Full-Time,Data Analyst,144000,USD,100,Medium
9463,2023,Senior-Level,Full-Time,Data Analyst,132000,USD,100,Medium
9469,2023,Senior-Level,Full-Time,Data Analyst,93500,USD,100,Medium
9470,2023,Senior-Level,Full-Time,Data Engineer,208200,USD,100,Medium
9471,2023,Senior-Level,Full-Time,Data Engineer,151200,USD,100,Medium
9474,2023,Senior-Level,Full-Time,Data Scientist,270000,USD,0,Medium
9476,2023,Executive-Level,Full-Time,Data Engineer,194500,USD,0,Medium
9477,2023,Executive-Level,Full-Time,Data Engineer,115500,USD,0,Medium
9485,2023,Senior-Level,Full-Time,Machine Learning Engineer,199000,USD,0,Medium
9486,2023,Entry-Level,Full-Time,Data Analyst,50000,USD,100,Medium
9487,2023,Entry-Level,Full-Time,Data Analyst,40000,USD,100,Medium
9492,2023,Mid-Level,Full-Time,Data Analyst,80000,GBP,0,Medium
9496,2023,Senior-Level,Full-Time,Analytics Engineering Manager,325000,GBP,50,Large
9498,2023,Entry-Level,Full-Time,Data Engineer,38000,EUR,100,Large
9499,2023,Senior-Level,Full-Time,Machine Learning Engineer,155000,USD,0,Medium
9500,2023,Senior-Level,Full-Time,Machine Learning Engineer,100000,USD,0,Medium
9502,2023,Senior-Level,Full-Time,Data Analyst,65000,USD,0,Medium
9503,2023,Senior-Level,Full-Time,Data Architect,280100,USD,100,Medium
9504,2023,Senior-Level,Full-Time,Data Architect,168100,USD,100,Medium
9506,2023,Senior-Level,Full-Time,Machine Learning Scientist,120000,USD,0,Medium
9509,2023,Senior-Level,Full-Time,Data Engineer,149040,USD,100,Medium
9510,2023,Senior-Level,Full-Time,Data Engineer,113900,USD,100,Medium
9513,2023,Senior-Level,Full-Time,Machine Learning Scientist,165000,USD,100,Medium
9514,2023,Senior-Level,Full-Time,Machine Learning Scientist,145000,USD,100,Medium
9517,2023,Senior-Level,Full-Time,Data Architect,274450,USD,0,Medium
9518,2023,Senior-Level,Full-Time,Data Architect,199600,USD,0,Medium
9519,2023,Mid-Level,Full-Time,Data Engineer,83500,USD,0,Medium
9520,2023,Mid-Level,Full-Time,Data Engineer,52500,USD,0,Medium
9521,2023,Senior-Level,Full-Time,Business Intelligence Developer,140000,USD,100,Medium
9522,2023,Senior-Level,Full-Time,Business Intelligence Developer,76500,USD,100,Medium
9535,2023,Mid-Level,Full-Time,Research Scientist,280000,USD,50,Large
9537,2023,Executive-Level,Full-Time,Data Scientist,250000,USD,100,Medium
9538,2023,Executive-Level,Full-Time,Data Scientist,180000,USD,100,Medium
9544,2023,Senior-Level,Full-Time,Data Scientist,157000,USD,100,Medium
9549,2023,Senior-Level,Full-Time,Data Analyst,140700,USD,100,Medium
9550,2023,Senior-Level,Full-Time,Data Analyst,109600,USD,100,Medium
9551,2023,Senior-Level,Full-Time,Machine Learning Engineer,278000,USD,0,Medium
9552,2023,Senior-Level,Full-Time,Machine Learning Engineer,173000,USD,0,Medium
9555,2023,Senior-Level,Full-Time,Data Engineer,305000,USD,100,Medium
9558,2023,Senior-Level,Full-Time,Data Engineer,125000,USD,100,Medium
9563,2023,Entry-Level,Full-Time,Data Scientist,24000,USD,100,Medium
9568,2023,Senior-Level,Full-Time,Business Intelligence Engineer,259000,USD,0,Medium
9569,2023,Senior-Level,Full-Time,Business Intelligence Engineer,138750,USD,0,Medium
9576,2023,Senior-Level,Full-Time,Data Scientist,218000,USD,100,Medium
9577,2023,Senior-Level,Full-Time,Data Scientist,85000,USD,100,Medium
9578,2023,Senior-Level,Full-Time,Data Specialist,132000,USD,0,Medium
9579,2023,Senior-Level,Full-Time,Data Specialist,71500,USD,0,Medium
9582,2023,Senior-Level,Full-Time,Analytics Engineer,215050,USD,0,Medium
9583,2023,Senior-Level,Full-Time,Analytics Engineer,113100,USD,0,Medium
9588,2023,Mid-Level,Full-Time,Data Scientist,130000,USD,0,Medium
9589,2023,Mid-Level,Full-Time,Data Scientist,85000,USD,0,Medium
9590,2023,Executive-Level,Full-Time,Data Engineer,250000,USD,100,Medium
9591,2023,Executive-Level,Full-Time,Data Engineer,200000,USD,100,Medium
9600,2023,Senior-Level,Full-Time,Research Scientist,168400,USD,0,Medium
9610,2023,Senior-Level,Full-Time,Data Analyst,136505,USD,100,Medium
9611,2023,Senior-Level,Full-Time,Data Analyst,100895,USD,100,Medium
9616,2023,Senior-Level,Full-Time,Data Engineer,275300,USD,100,Medium
9617,2023,Senior-Level,Full-Time,Data Engineer,183500,USD,100,Medium
9618,2023,Senior-Level,Full-Time,Data Scientist,168400,USD,0,Medium
9619,2023,Senior-Level,Full-Time,Data Scientist,105200,USD,0,Medium
9620,2023,Mid-Level,Full-Time,Data Architect,240000,USD,100,Medium
9623,2023,Mid-Level,Full-Time,Data Manager,120000,USD,0,Medium
9624,2023,Mid-Level,Full-Time,Data Analyst,93000,USD,100,Large
9633,2023,Senior-Level,Full-Time,Machine Learning Engineer,237400,USD,0,Medium
9634,2023,Senior-Level,Full-Time,Machine Learning Engineer,132870,USD,0,Medium
9639,2023,Senior-Level,Full-Time,Data Engineer,105000,USD,0,Medium
9641,2023,Senior-Level,Full-Time,Machine Learning Engineer,317070,USD,0,Medium
9642,2023,Senior-Level,Full-Time,Machine Learning Engineer,170730,USD,0,Medium
9643,2023,Mid-Level,Full-Time,Machine Learning Engineer,170000,USD,0,Medium
9645,2023,Senior-Level,Full-Time,Data Engineer,158700,USD,0,Medium
9646,2023,Senior-Level,Full-Time,Data Engineer,123906,USD,0,Medium
9651,2023,Mid-Level,Full-Time,Data Engineer,75000,EUR,100,Medium
9652,2023,Mid-Level,Full-Time,Data Engineer,62000,EUR,100,Medium
9653,2023,Executive-Level,Full-Time,Data Engineer,333500,USD,0,Medium
9654,2023,Executive-Level,Full-Time,Data Engineer,180500,USD,0,Medium
9660,2023,Mid-Level,Full-Time,Data Engineer,62000,GBP,100,Medium
9663,2023,Executive-Level,Full-Time,Data Engineer,257400,USD,100,Medium
9664,2023,Executive-Level,Full-Time,Data Engineer,210600,USD,100,Medium
9665,2023,Mid-Level,Full-Time,Data Operations Specialist,65000,USD,0,Medium
9666,2023,Mid-Level,Full-Time,Data Operations Specialist,50000,USD,0,Medium
9667,2023,Senior-Level,Full-Time,Data Engineer,293000,USD,0,Medium
9669,2023,Executive-Level,Full-Time,Director of Data Science,260000,USD,100,Medium
9670,2023,Executive-Level,Full-Time,Director of Data Science,192000,USD,100,Medium
9671,2023,Mid-Level,Full-Time,Machine Learning Scientist,170000,USD,0,Medium
9672,2023,Mid-Level,Full-Time,Machine Learning Scientist,125000,USD,0,Medium
9673,2023,Entry-Level,Full-Time,Business Intelligence Data Analyst,99000,USD,100,Large
9676,2023,Senior-Level,Full-Time,Machine Learning Engineer,233000,USD,0,Medium
9678,2023,Senior-Level,Full-Time,Data Engineer,185100,USD,100,Medium
9679,2023,Senior-Level,Full-Time,Data Engineer,127600,USD,100,Medium
9680,2023,Mid-Level,Full-Time,Data Analyst,105000,USD,100,Medium
9682,2023,Executive-Level,Full-Time,Data Analyst,160000,USD,100,Medium
9683,2023,Executive-Level,Full-Time,Data Analyst,55000,USD,100,Medium
9684,2023,Senior-Level,Full-Time,Machine Learning Engineer,241000,USD,0,Medium
9685,2023,Senior-Level,Full-Time,Machine Learning Engineer,163000,USD,0,Medium
9686,2023,Mid-Level,Full-Time,Data Scientist,120000,USD,100,Medium
9689,2023,Senior-Level,Full-Time,Data Scientist,118000,USD,0,Medium
9692,2023,Senior-Level,Full-Time,Machine Learning Engineer,311000,USD,0,Medium
9693,2023,Senior-Level,Full-Time,Machine Learning Engineer,162540,USD,0,Medium
9696,2023,Executive-Level,Full-Time,Data Scientist,258750,USD,0,Medium
9698,2023,Executive-Level,Full-Time,Data Scientist,225000,USD,0,Medium
9699,2023,Executive-Level,Full-Time,Data Scientist,145000,USD,0,Medium
9712,2023,Senior-Level,Full-Time,Data Engineer,153600,USD,0,Medium
9714,2023,Senior-Level,Full-Time,Business Intelligence Developer,140000,USD,0,Medium
9715,2023,Senior-Level,Full-Time,Business Intelligence Developer,76500,USD,0,Medium
9716,2023,Senior-Level,Full-Time,ETL Developer,182850,USD,100,Medium
9717,2023,Senior-Level,Full-Time,ETL Developer,113000,USD,100,Medium
9728,2023,Mid-Level,Full-Time,Data Analyst,126000,USD,0,Medium
9729,2023,Mid-Level,Full-Time,Data Analyst,86400,USD,0,Medium
9730,2023,Senior-Level,Full-Time,Data Engineer,232760,USD,100,Medium
9731,2023,Senior-Level,Full-Time,Data Engineer,169280,USD,100,Medium
9740,2023,Mid-Level,Full-Time,Data Engineer,162500,USD,0,Medium
9742,2023,Senior-Level,Full-Time,Data Scientist,240350,USD,100,Medium
9743,2023,Senior-Level,Full-Time,Data Scientist,174800,USD,100,Medium
9747,2023,Senior-Level,Full-Time,Data Engineer,116000,USD,0,Medium
9750,2023,Senior-Level,Full-Time,Data Analyst,153600,USD,100,Medium
9751,2023,Senior-Level,Full-Time,Data Analyst,107500,USD,100,Medium
9752,2023,Mid-Level,Full-Time,Data Analyst,94100,USD,0,Medium
9753,2023,Mid-Level,Full-Time,Data Analyst,72400,USD,0,Medium
9754,2023,Senior-Level,Full-Time,ML Engineer,178000,USD,100,Medium
9755,2023,Senior-Level,Full-Time,ML Engineer,152000,USD,100,Medium
9758,2023,Senior-Level,Full-Time,Data Scientist,233200,USD,100,Medium
9764,2023,Senior-Level,Full-Time,NLP Engineer,210000,USD,100,Medium
9765,2023,Senior-Level,Full-Time,NLP Engineer,160000,USD,100,Medium
9772,2023,Senior-Level,Full-Time,Data Analyst,206000,USD,0,Medium
9776,2023,Senior-Level,Full-Time,Data Engineer,146100,USD,0,Medium
9777,2023,Senior-Level,Full-Time,Data Engineer,112400,USD,0,Medium
9782,2023,Mid-Level,Full-Time,Data Specialist,110000,USD,0,Medium
9783,2023,Mid-Level,Full-Time,Data Specialist,70000,USD,0,Medium
9788,2023,Senior-Level,Full-Time,Data Scientist,150120,USD,100,Medium
9789,2023,Senior-Level,Full-Time,Data Scientist,120096,USD,100,Medium
9791,2023,Senior-Level,Full-Time,Machine Learning Engineer,168000,USD,100,Medium
9796,2023,Senior-Level,Full-Time,Analytics Engineer,178600,USD,0,Medium
9797,2023,Senior-Level,Full-Time,Analytics Engineer,142880,USD,0,Medium
9798,2023,Senior-Level,Full-Time,Data Science Manager,255000,USD,0,Medium
9799,2023,Senior-Level,Full-Time,Data Science Manager,169000,USD,0,Medium
9800,2023,Mid-Level,Full-Time,Data Scientist,155000,USD,0,Medium
9802,2023,Mid-Level,Full-Time,Data Engineer,151410,USD,0,Medium
9803,2023,Mid-Level,Full-Time,Data Engineer,144200,USD,0,Medium
9804,2023,Entry-Level,Full-Time,Data Scientist,151410,USD,100,Medium
9805,2023,Entry-Level,Full-Time,Data Scientist,115360,USD,100,Medium
9808,2023,Mid-Level,Full-Time,Analytics Engineer,193170,USD,0,Medium
9809,2023,Mid-Level,Full-Time,Analytics Engineer,116480,USD,0,Medium
9812,2023,Senior-Level,Full-Time,Data Engineer,146000,USD,100,Medium
9814,2023,Executive-Level,Full-Time,Director of Data Science,200000,GBP,0,Medium
9815,2023,Executive-Level,Full-Time,Director of Data Science,165000,GBP,0,Medium
9816,2023,Executive-Level,Full-Time,Head of Data,110000,GBP,100,Medium
9820,2023,Executive-Level,Full-Time,Head of Data,329500,USD,0,Medium
9821,2023,Executive-Level,Full-Time,Head of Data,269600,USD,0,Medium
9822,2023,Senior-Level,Full-Time,Data Architect,250500,USD,0,Medium
9823,2023,Senior-Level,Full-Time,Data Architect,159500,USD,0,Medium
9830,2023,Entry-Level,Full-Time,Data Analyst,94035,USD,100,Medium
9831,2023,Entry-Level,Full-Time,Data Analyst,57920,USD,100,Medium
9834,2023,Senior-Level,Full-Time,Data Analyst,113600,USD,0,Medium
9835,2023,Senior-Level,Full-Time,Data Analyst,60000,USD,0,Medium
9838,2023,Senior-Level,Full-Time,Data Scientist,256000,USD,100,Medium
9842,2023,Senior-Level,Full-Time,Data Analyst,116000,USD,100,Medium
9844,2023,Senior-Level,Full-Time,Computer Vision Engineer,245000,USD,0,Medium
9845,2023,Senior-Level,Full-Time,Computer Vision Engineer,210000,USD,0,Medium
9848,2023,Senior-Level,Full-Time,Machine Learning Engineer,283200,USD,0,Medium
9849,2023,Senior-Level,Full-Time,Machine Learning Engineer,188800,USD,0,Medium
9854,2023,Mid-Level,Freelance,Business Data Analyst,36000,USD,0,Small
9855,2023,Mid-Level,Full-Time,NLP Engineer,2700000,INR,100,Medium
9856,2023,Senior-Level,Full-Time,Research Scientist,205640,USD,0,Medium
9857,2023,Senior-Level,Full-Time,Research Scientist,142600,USD,0,Medium
9858,2023,Senior-Level,Full-Time,Data Engineer,193200,USD,100,Medium
9859,2023,Senior-Level,Full-Time,Data Engineer,156400,USD,100,Medium
9861,2023,Senior-Level,Full-Time,Machine Learning Engineer,121000,USD,0,Medium
9863,2023,Senior-Level,Full-Time,Data Engineer,48000,USD,100,Medium
9865,2023,Senior-Level,Full-Time,Data Engineer,132300,USD,0,Medium
9867,2023,Senior-Level,Full-Time,Data Scientist,197000,USD,0,Medium
9868,2023,Senior-Level,Full-Time,Data Science Manager,328000,USD,0,Medium
9869,2023,Senior-Level,Full-Time,Data Science Manager,211000,USD,0,Medium
9870,2023,Senior-Level,Full-Time,Data Scientist,237000,USD,100,Medium
9871,2023,Senior-Level,Full-Time,Data Scientist,201450,USD,100,Medium
9872,2023,Senior-Level,Full-Time,ML Engineer,229000,USD,0,Medium
9873,2023,Senior-Level,Full-Time,ML Engineer,206000,USD,0,Medium
9874,2023,Senior-Level,Full-Time,Data Scientist,231000,USD,100,Medium
9876,2023,Senior-Level,Full-Time,ML Engineer,183750,USD,0,Medium
9877,2023,Senior-Level,Full-Time,ML Engineer,165400,USD,0,Medium
9878,2023,Mid-Level,Full-Time,Data Engineer,175000,USD,0,Medium
9880,2023,Senior-Level,Full-Time,Analytics Engineer,152900,USD,100,Medium
9881,2023,Senior-Level,Full-Time,Analytics Engineer,117700,USD,100,Medium
9882,2023,Senior-Level,Full-Time,Data Scientist,285800,USD,0,Medium
9883,2023,Senior-Level,Full-Time,Data Scientist,154600,USD,0,Medium
9884,2023,Senior-Level,Full-Time,Data Operations Engineer,289120,USD,0,Medium
9885,2023,Senior-Level,Full-Time,Data Operations Engineer,192400,USD,0,Medium
9886,2023,Mid-Level,Full-Time,Staff Data Analyst,179998,USD,100,Small
9887,2023,Entry-Level,Full-Time,Applied Machine Learning Scientist,4000000,INR,100,Large
9888,2023,Mid-Level,Full-Time,Data Scientist,35000,USD,0,Large
9891,2023,Mid-Level,Full-Time,AWS Data Architect,258000,USD,100,Large
9896,2023,Senior-Level,Full-Time,Data Scientist,196000,USD,0,Medium
9897,2023,Senior-Level,Full-Time,Data Scientist,121000,USD,0,Medium
9899,2023,Senior-Level,Full-Time,Data Scientist,141000,USD,0,Medium
9901,2023,Senior-Level,Full-Time,Data Engineer,206000,USD,0,Medium
9902,2023,Senior-Level,Full-Time,Applied Scientist,192000,USD,0,Medium
9903,2023,Senior-Level,Full-Time,Applied Scientist,164000,USD,0,Medium
9904,2023,Mid-Level,Full-Time,ML Engineer,300000,USD,0,Medium
9905,2023,Mid-Level,Full-Time,ML Engineer,260000,USD,0,Medium
9906,2023,Senior-Level,Full-Time,Data Analyst,147000,USD,100,Medium
9907,2023,Senior-Level,Full-Time,Data Analyst,92000,USD,100,Medium
9910,2023,Mid-Level,Full-Time,Data Manager,110000,USD,0,Medium
9914,2023,Senior-Level,Full-Time,Machine Learning Engineer,261500,USD,0,Large
9915,2023,Senior-Level,Full-Time,Machine Learning Engineer,134500,USD,0,Large
9916,2023,Entry-Level,Contract,Product Data Analyst,83200,USD,50,Small
9923,2023,Senior-Level,Full-Time,Analytics Engineer,275300,USD,100,Medium
9924,2023,Senior-Level,Full-Time,Analytics Engineer,183500,USD,100,Medium
9925,2023,Mid-Level,Full-Time,Data Engineer,120000,GBP,0,Medium
9926,2023,Mid-Level,Full-Time,Data Engineer,100000,GBP,0,Medium
9939,2023,Senior-Level,Full-Time,Data Engineer,136600,USD,100,Medium
9940,2023,Senior-Level,Full-Time,Data Engineer,109280,USD,100,Medium
9943,2023,Senior-Level,Full-Time,Data Analyst,84000,USD,100,Medium
9944,2023,Senior-Level,Full-Time,Data Analyst,60000,USD,100,Medium
9946,2023,Mid-Level,Full-Time,Analytics Engineer,50000,GBP,0,Medium
9947,2023,Mid-Level,Full-Time,BI Data Analyst,70000,USD,100,Medium
9948,2021,Senior-Level,Freelance,Machine Learning Developer,60000,USD,100,Medium
9949,2023,Senior-Level,Full-Time,Research Engineer,281000,USD,0,Medium
9953,2023,Entry-Level,Full-Time,Data Integration Specialist,69500,USD,100,Medium
9965,2023,Senior-Level,Full-Time,Data Architect,285000,USD,100,Medium
9967,2023,Entry-Level,Full-Time,Data Analyst,69525,USD,100,Medium
9968,2023,Entry-Level,Full-Time,Data Analyst,61800,USD,100,Medium
9971,2023,Senior-Level,Full-Time,ML Engineer,178000,USD,0,Medium
9972,2023,Senior-Level,Full-Time,ML Engineer,152000,USD,0,Medium
9973,2023,Senior-Level,Full-Time,BI Developer,160000,USD,100,Large
9974,2023,Entry-Level,Full-Time,Data Scientist,40000,USD,100,Medium
9977,2023,Senior-Level,Full-Time,Data Visualization Analyst,130000,USD,0,Medium
9978,2023,Senior-Level,Full-Time,Data Visualization Analyst,110000,USD,0,Medium
9989,2023,Entry-Level,Full-Time,Data Scientist,130001,USD,100,Medium
9990,2023,Entry-Level,Full-Time,Data Scientist,71907,USD,100,Medium
9993,2023,Senior-Level,Full-Time,Data Architect,205000,USD,100,Medium
9994,2023,Senior-Level,Full-Time,Data Architect,150000,USD,100,Medium
9995,2023,Senior-Level,Full-Time,Data Analyst,189400,USD,0,Medium
9996,2023,Senior-Level,Full-Time,Data Analyst,131685,USD,0,Medium
9997,2023,Executive-Level,Full-Time,Head of Data,204500,USD,0,Medium
9998,2023,Executive-Level,Full-Time,Head of Data,142200,USD,0,Medium
10003,2023,Senior-Level,Full-Time,Data Analyst,172000,USD,100,Medium
10009,2023,Entry-Level,Full-Time,BI Data Analyst,60000,USD,100,Medium
10010,2023,Entry-Level,Full-Time,Data Scientist,105000,CAD,50,Large
10011,2022,Mid-Level,Full-Time,Data Scientist,45000,GBP,100,Medium
10012,2023,Senior-Level,Full-Time,Product Data Analyst,57000,USD,100,Large
10013,2023,Mid-Level,Full-Time,Autonomous Vehicle Technician,120000,USD,50,Medium
10024,2023,Senior-Level,Full-Time,Data Scientist,277500,USD,0,Medium
10030,2023,Senior-Level,Full-Time,Data Scientist,236500,USD,0,Medium
10041,2020,Mid-Level,Contract,Sales Data Analyst,60000,USD,0,Medium
10042,2023,Entry-Level,Full-Time,Cloud Data Engineer,100000,USD,50,Large
10043,2023,Senior-Level,Contract,Finance Data Analyst,300000,EUR,100,Medium
10048,2023,Entry-Level,Full-Time,Research Scientist,150000,USD,0,Medium
10049,2023,Entry-Level,Full-Time,Research Scientist,100000,USD,0,Medium
10051,2023,Senior-Level,Full-Time,Data Analyst,55000,USD,0,Medium
10052,2023,Mid-Level,Full-Time,Data Analytics Manager,155000,USD,0,Medium
10053,2023,Mid-Level,Full-Time,Data Analytics Manager,140000,USD,0,Medium
10054,2023,Mid-Level,Full-Time,Applied Scientist,36000,USD,50,Medium
10065,2023,Senior-Level,Full-Time,Data Operations Analyst,144000,USD,0,Medium
10066,2023,Senior-Level,Full-Time,Data Operations Analyst,77000,USD,0,Medium
10073,2023,Mid-Level,Full-Time,Data Modeler,90000,GBP,0,Medium
10074,2023,Mid-Level,Full-Time,Data Modeler,45000,GBP,0,Medium
10077,2023,Senior-Level,Full-Time,Data Engineer,265000,USD,100,Medium
10079,2023,Senior-Level,Full-Time,Data Engineer,217000,USD,100,Medium
10082,2023,Senior-Level,Full-Time,Data Scientist,136300,USD,0,Medium
10083,2023,Senior-Level,Full-Time,Data Analyst,83000,USD,100,Medium
10085,2023,Senior-Level,Full-Time,Data Analyst,208450,USD,100,Medium
10086,2023,Senior-Level,Full-Time,Data Analyst,170550,USD,100,Medium
10090,2023,Senior-Level,Full-Time,Machine Learning Engineer,130000,USD,0,Medium
10093,2023,Entry-Level,Full-Time,Research Engineer,165000,USD,0,Medium
10094,2023,Entry-Level,Full-Time,Research Engineer,145000,USD,0,Medium
10097,2023,Executive-Level,Full-Time,Director of Data Science,336400,USD,0,Medium
10098,2023,Executive-Level,Full-Time,Director of Data Science,201900,USD,0,Medium
10099,2023,Mid-Level,Full-Time,Data Scientist,189750,USD,0,Medium
10100,2023,Mid-Level,Full-Time,Data Scientist,131100,USD,0,Medium
10101,2023,Mid-Level,Full-Time,Data Science Manager,270000,USD,100,Medium
10102,2023,Mid-Level,Full-Time,Data Science Manager,95000,USD,100,Medium
10105,2023,Mid-Level,Full-Time,Data Engineer,117300,USD,0,Medium
10106,2023,Mid-Level,Full-Time,Data Engineer,69000,USD,0,Medium
10107,2023,Senior-Level,Full-Time,Data Engineer,182000,USD,100,Medium
10108,2023,Senior-Level,Full-Time,Data Engineer,144000,USD,100,Medium
10109,2023,Mid-Level,Full-Time,Data Science Lead,244000,USD,0,Medium
10110,2023,Mid-Level,Full-Time,Data Science Lead,200000,USD,0,Medium
10113,2023,Mid-Level,Full-Time,Data Engineer,260000,USD,0,Medium
10129,2023,Senior-Level,Full-Time,Machine Learning Engineer,225000,USD,100,Medium
10140,2023,Mid-Level,Full-Time,Data Scientist,102500,USD,0,Medium
10147,2023,Mid-Level,Full-Time,Data Engineer,186600,USD,100,Medium
10148,2023,Mid-Level,Full-Time,Data Engineer,116500,USD,100,Medium
10153,2023,Senior-Level,Full-Time,Machine Learning Scientist,222000,USD,100,Medium
10154,2023,Senior-Level,Full-Time,Machine Learning Scientist,138000,USD,100,Medium
10155,2023,Senior-Level,Full-Time,Data Analyst,207300,USD,100,Medium
10156,2023,Senior-Level,Full-Time,Data Analyst,149200,USD,100,Medium
10157,2023,Senior-Level,Full-Time,Machine Learning Scientist,292000,USD,100,Medium
10158,2023,Senior-Level,Full-Time,Machine Learning Scientist,164500,USD,100,Medium
10159,2023,Senior-Level,Full-Time,Machine Learning Scientist,292200,USD,100,Medium
10161,2023,Senior-Level,Full-Time,Data Engineer,163800,USD,0,Medium
10162,2023,Senior-Level,Full-Time,Data Engineer,126000,USD,0,Medium
10167,2023,Mid-Level,Full-Time,AI Scientist,120000,USD,100,Medium
10168,2023,Senior-Level,Full-Time,Computer Vision Engineer,280000,USD,0,Medium
10171,2023,Mid-Level,Full-Time,Data Scientist,150000,USD,100,Medium
10172,2023,Mid-Level,Full-Time,Machine Learning Engineer,200000,USD,100,Medium
10173,2023,Mid-Level,Full-Time,Machine Learning Engineer,170000,USD,100,Medium
10174,2023,Executive-Level,Full-Time,Director of Data Science,225000,USD,100,Medium
10175,2023,Executive-Level,Full-Time,Director of Data Science,175000,USD,100,Medium
10176,2023,Senior-Level,Full-Time,Data Science Consultant,189750,USD,0,Medium
10177,2023,Senior-Level,Full-Time,Data Science Consultant,131100,USD,0,Medium
10178,2023,Senior-Level,Full-Time,Data Analyst,123400,USD,100,Medium
10179,2023,Senior-Level,Full-Time,Data Analyst,82200,USD,100,Medium
10182,2023,Executive-Level,Full-Time,Applied Machine Learning Engineer,225000,USD,100,Medium
10183,2023,Senior-Level,Full-Time,Analytics Engineer,50000,USD,100,Small
10184,2023,Senior-Level,Full-Time,Data Engineer,161800,USD,0,Medium
10185,2023,Senior-Level,Full-Time,Data Engineer,121400,USD,0,Medium
10186,2023,Senior-Level,Full-Time,Research Scientist,285000,USD,0,Medium
10187,2023,Senior-Level,Full-Time,Research Scientist,193900,USD,0,Medium
10188,2023,Senior-Level,Full-Time,Analytics Engineer,240000,USD,0,Medium
10189,2023,Senior-Level,Full-Time,Analytics Engineer,196000,USD,0,Medium
10190,2023,Senior-Level,Full-Time,Data Scientist,214000,USD,0,Medium
10192,2023,Senior-Level,Full-Time,Decision Scientist,170000,USD,100,Medium
10193,2023,Senior-Level,Full-Time,Decision Scientist,155000,USD,100,Medium
10195,2023,Senior-Level,Full-Time,Data Analyst,98000,USD,0,Medium
10196,2023,Senior-Level,Full-Time,Machine Learning Engineer,199000,USD,100,Medium
10198,2023,Senior-Level,Full-Time,Machine Learning Engineer,260000,USD,100,Medium
10200,2022,Mid-Level,Full-Time,Research Engineer,100000,EUR,50,Small
10201,2023,Mid-Level,Full-Time,Data Engineer,90000,GBP,0,Medium
10202,2023,Mid-Level,Full-Time,Data Engineer,70000,GBP,0,Medium
10206,2023,Executive-Level,Full-Time,Data Engineer,145000,USD,0,Medium
10214,2023,Senior-Level,Full-Time,Analytics Engineer,214000,USD,0,Medium
10216,2023,Senior-Level,Full-Time,Data Analyst,87500,USD,0,Medium
10223,2023,Senior-Level,Full-Time,Data Scientist,280830,USD,100,Medium
10224,2023,Senior-Level,Full-Time,Data Scientist,173175,USD,100,Medium
10235,2023,Mid-Level,Full-Time,BI Developer,75000,GBP,0,Medium
10236,2023,Mid-Level,Full-Time,BI Developer,40000,GBP,0,Medium
10240,2023,Senior-Level,Full-Time,NLP Engineer,69500,EUR,100,Medium
10241,2023,Senior-Level,Full-Time,NLP Engineer,60000,EUR,100,Medium
10244,2023,Senior-Level,Full-Time,NLP Engineer,66200,EUR,100,Medium
10245,2023,Senior-Level,Full-Time,NLP Engineer,57000,EUR,100,Medium
10248,2023,Senior-Level,Full-Time,Analytics Engineer,231250,USD,100,Medium
10249,2023,Senior-Level,Full-Time,Analytics Engineer,138750,USD,100,Medium
10250,2023,Mid-Level,Full-Time,Machine Learning Engineer,155000,USD,0,Medium
10252,2023,Mid-Level,Full-Time,Data Engineer,242000,USD,0,Medium
10253,2023,Mid-Level,Full-Time,Data Engineer,195000,USD,0,Medium
10254,2023,Entry-Level,Full-Time,Research Scientist,155000,USD,0,Medium
